m_X_GeV,tau_X_sec,Br_dark,Y_X,Delta_Neff,BBN_OK,CMB_OK,Target,Allowed
2.310130e+00,3.934927e+01,1.000000e+00,1.000000e-10,1.969292e-05,True,True,False,False
2.310130e+00,5.582586e+01,1.000000e+00,1.000000e-10,2.345630e-05,True,True,False,False
2.310130e+00,7.920164e+01,1.000000e+00,1.000000e-10,2.793887e-05,True,True,False,False
2.310130e+00,1.123655e+02,1.000000e+00,1.000000e-10,3.327808e-05,True,True,False,False
2.310130e+00,1.594159e+02,1.000000e+00,1.000000e-10,3.963762e-05,True,True,False,False
2.310130e+00,2.261676e+02,1.000000e+00,1.000000e-10,4.721249e-05,True,True,False,False
2.310130e+00,3.208700e+02,1.000000e+00,1.000000e-10,5.623495e-05,True,True,False,False
2.310130e+00,4.552268e+02,1.000000e+00,1.000000e-10,6.698162e-05,True,True,False,False
2.310130e+00,6.458424e+02,1.000000e+00,1.000000e-10,7.978202e-05,True,True,False,False
2.310130e+00,9.162739e+02,1.000000e+00,1.000000e-10,9.502862e-05,True,True,False,False
2.310130e+00,1.299942e+03,1.000000e+00,1.000000e-10,1.131889e-04,True,True,False,False
2.310130e+00,1.844263e+03,1.000000e+00,1.000000e-10,1.348196e-04,True,True,False,False
2.310130e+00,2.616505e+03,1.000000e+00,1.000000e-10,1.605841e-04,True,True,False,False
2.310130e+00,3.712105e+03,1.000000e+00,1.000000e-10,1.912722e-04,True,True,False,False
2.310130e+00,5.266462e+03,1.000000e+00,1.000000e-10,2.278249e-04,True,True,False,False
2.310130e+00,7.471671e+03,1.000000e+00,1.000000e-10,2.713630e-04,True,True,False,False
2.310130e+00,1.060026e+04,1.000000e+00,1.000000e-10,3.232213e-04,True,True,False,False
2.310130e+00,1.503887e+04,1.000000e+00,1.000000e-10,3.849899e-04,True,True,False,False
2.310130e+00,2.133605e+04,1.000000e+00,1.000000e-10,4.585627e-04,True,True,False,False
2.310130e+00,3.027002e+04,1.000000e+00,1.000000e-10,5.461955e-04,True,True,False,False
2.310130e+00,4.294488e+04,1.000000e+00,1.000000e-10,6.505751e-04,True,True,False,False
2.310130e+00,6.092705e+04,1.000000e+00,1.000000e-10,7.749021e-04,True,True,False,False
2.310130e+00,8.643883e+04,1.000000e+00,1.000000e-10,9.229883e-04,True,True,False,False
2.310130e+00,1.226331e+05,1.000000e+00,1.000000e-10,1.099374e-03,True,True,False,False
2.310130e+00,1.739828e+05,1.000000e+00,1.000000e-10,1.309468e-03,True,True,False,False
2.310130e+00,2.468340e+05,1.000000e+00,1.000000e-10,1.559712e-03,True,True,False,False
2.310130e+00,3.501900e+05,1.000000e+00,1.000000e-10,1.857777e-03,True,True,False,False
2.310130e+00,4.968240e+05,1.000000e+00,1.000000e-10,2.212804e-03,True,True,False,False
2.310130e+00,7.048574e+05,1.000000e+00,1.000000e-10,2.635678e-03,True,True,False,False
2.310130e+00,1.000000e+06,1.000000e+00,1.000000e-10,3.139365e-03,True,True,False,False
3.053856e+00,1.000000e-06,1.000000e+00,1.000000e-10,1.535046e-08,True,True,False,False
3.053856e+00,1.418727e-06,1.000000e+00,1.000000e-10,1.828398e-08,True,True,False,False
3.053856e+00,2.012785e-06,1.000000e+00,1.000000e-10,2.177810e-08,True,True,False,False
3.053856e+00,2.855592e-06,1.000000e+00,1.000000e-10,2.593997e-08,True,True,False,False
3.053856e+00,4.051305e-06,1.000000e+00,1.000000e-10,3.089718e-08,True,True,False,False
3.053856e+00,5.747694e-06,1.000000e+00,1.000000e-10,3.680172e-08,True,True,False,False
3.053856e+00,8.154407e-06,1.000000e+00,1.000000e-10,4.383465e-08,True,True,False,False
3.053856e+00,1.156888e-05,1.000000e+00,1.000000e-10,5.221159e-08,True,True,False,False
3.053856e+00,1.641307e-05,1.000000e+00,1.000000e-10,1.113762e-07,True,True,False,False
3.053856e+00,2.328566e-05,1.000000e+00,1.000000e-10,1.326605e-07,True,True,False,False
3.053856e+00,3.303599e-05,1.000000e+00,1.000000e-10,1.020667e-07,True,True,False,False
3.053856e+00,4.686904e-05,1.000000e+00,1.000000e-10,1.215720e-07,True,True,False,False
3.053856e+00,6.649436e-05,1.000000e+00,1.000000e-10,1.448047e-07,True,True,False,False
3.053856e+00,9.433732e-05,1.000000e+00,1.000000e-10,1.724774e-07,True,True,False,False
3.053856e+00,1.338389e-04,1.000000e+00,1.000000e-10,2.054383e-07,True,True,False,False
3.053856e+00,1.898808e-04,1.000000e+00,1.000000e-10,2.446982e-07,True,True,False,False
3.053856e+00,2.693889e-04,1.000000e+00,1.000000e-10,2.914609e-07,True,True,False,False
3.053856e+00,3.821893e-04,1.000000e+00,1.000000e-10,3.471599e-07,True,True,False,False
3.053856e+00,5.422221e-04,1.000000e+00,1.000000e-10,4.135033e-07,True,True,False,False
3.053856e+00,7.692650e-04,1.000000e+00,1.000000e-10,4.925251e-07,True,True,False,False
3.053856e+00,1.091377e-03,1.000000e+00,1.000000e-10,5.866481e-07,True,True,False,False
3.053856e+00,1.548365e-03,1.000000e+00,1.000000e-10,6.987584e-07,True,True,False,False
3.053856e+00,2.196707e-03,1.000000e+00,1.000000e-10,8.322934e-07,True,True,False,False
3.053856e+00,3.116527e-03,1.000000e+00,1.000000e-10,9.913472e-07,True,True,False,False
3.053856e+00,4.421500e-03,1.000000e+00,1.000000e-10,1.180797e-06,True,True,False,False
3.053856e+00,6.272900e-03,1.000000e+00,1.000000e-10,1.406451e-06,True,True,False,False
3.053856e+00,8.899530e-03,1.000000e+00,1.000000e-10,1.675228e-06,True,True,False,False
3.053856e+00,1.262600e-02,1.000000e+00,1.000000e-10,1.995369e-06,True,True,False,False
3.053856e+00,1.791284e-02,1.000000e+00,1.000000e-10,2.376691e-06,True,True,False,False
3.053856e+00,2.541343e-02,1.000000e+00,1.000000e-10,2.830884e-06,True,True,False,False
3.053856e+00,3.605471e-02,1.000000e+00,1.000000e-10,3.371874e-06,True,True,False,False
3.053856e+00,5.115178e-02,1.000000e+00,1.000000e-10,4.016250e-06,True,True,False,False
3.053856e+00,7.257040e-02,1.000000e+00,1.000000e-10,4.783768e-06,True,True,False,False
3.053856e+00,1.029576e-01,1.000000e+00,1.000000e-10,5.697961e-06,True,True,False,False
3.053856e+00,1.460686e-01,1.000000e+00,1.000000e-10,6.786859e-06,True,True,False,False
3.053856e+00,2.072315e-01,1.000000e+00,1.000000e-10,8.083849e-06,True,True,False,False
3.053856e+00,2.940048e-01,1.000000e+00,1.000000e-10,9.628698e-06,True,True,False,False
3.053856e+00,4.171125e-01,1.000000e+00,1.000000e-10,8.575306e-06,True,True,False,False
3.053856e+00,5.917686e-01,1.000000e+00,1.000000e-10,3.192492e-06,True,True,False,False
3.053856e+00,8.395579e-01,1.000000e+00,1.000000e-10,3.802587e-06,True,True,False,False
3.053856e+00,1.191103e+00,1.000000e+00,1.000000e-10,4.529274e-06,True,True,False,False
3.053856e+00,1.689850e+00,1.000000e+00,1.000000e-10,5.394832e-06,True,True,False,False
3.053856e+00,2.397435e+00,1.000000e+00,1.000000e-10,6.425801e-06,True,True,False,False
3.053856e+00,3.401305e+00,1.000000e+00,1.000000e-10,7.653792e-06,True,True,False,False
3.053856e+00,4.825522e+00,1.000000e+00,1.000000e-10,9.116456e-06,True,True,False,False
3.053856e+00,6.846097e+00,1.000000e+00,1.000000e-10,1.085864e-05,True,True,False,False
3.053856e+00,9.712740e+00,1.000000e+00,1.000000e-10,1.293376e-05,True,True,False,False
3.053856e+00,1.377972e+01,1.000000e+00,1.000000e-10,1.540544e-05,True,True,False,False
3.053856e+00,1.954966e+01,1.000000e+00,1.000000e-10,1.834947e-05,True,True,False,False
3.053856e+00,2.773563e+01,1.000000e+00,1.000000e-10,2.185611e-05,True,True,False,False
3.053856e+00,3.934927e+01,1.000000e+00,1.000000e-10,2.603288e-05,True,True,False,False
3.053856e+00,5.582586e+01,1.000000e+00,1.000000e-10,3.100785e-05,True,True,False,False
3.053856e+00,7.920164e+01,1.000000e+00,1.000000e-10,3.693354e-05,True,True,False,False
3.053856e+00,1.123655e+02,1.000000e+00,1.000000e-10,4.399166e-05,True,True,False,False
3.053856e+00,1.594159e+02,1.000000e+00,1.000000e-10,5.239860e-05,True,True,False,False
3.053856e+00,2.261676e+02,1.000000e+00,1.000000e-10,6.241214e-05,True,True,False,False
3.053856e+00,3.208700e+02,1.000000e+00,1.000000e-10,7.433929e-05,True,True,False,False
3.053856e+00,4.552268e+02,1.000000e+00,1.000000e-10,8.854577e-05,True,True,False,False
3.053856e+00,6.458424e+02,1.000000e+00,1.000000e-10,1.054671e-04,True,True,False,False
3.053856e+00,9.162739e+02,1.000000e+00,1.000000e-10,1.256222e-04,True,True,False,False
3.053856e+00,1.299942e+03,1.000000e+00,1.000000e-10,1.496290e-04,True,True,False,False
3.053856e+00,1.844263e+03,1.000000e+00,1.000000e-10,1.782236e-04,True,True,False,False
3.053856e+00,2.616505e+03,1.000000e+00,1.000000e-10,2.122827e-04,True,True,False,False
3.053856e+00,3.712105e+03,1.000000e+00,1.000000e-10,2.528506e-04,True,True,False,False
3.053856e+00,5.266462e+03,1.000000e+00,1.000000e-10,3.011711e-04,True,True,False,False
3.053856e+00,7.471671e+03,1.000000e+00,1.000000e-10,3.587259e-04,True,True,False,False
3.053856e+00,1.060026e+04,1.000000e+00,1.000000e-10,4.272795e-04,True,True,False,False
3.053856e+00,1.503887e+04,1.000000e+00,1.000000e-10,5.089340e-04,True,True,False,False
3.053856e+00,2.133605e+04,1.000000e+00,1.000000e-10,6.061929e-04,True,True,False,False
3.053856e+00,3.027002e+04,1.000000e+00,1.000000e-10,7.220382e-04,True,True,False,False
3.053856e+00,4.294488e+04,1.000000e+00,1.000000e-10,8.600220e-04,True,True,False,False
3.053856e+00,6.092705e+04,1.000000e+00,1.000000e-10,1.024375e-03,True,True,False,False
3.053856e+00,8.643883e+04,1.000000e+00,1.000000e-10,1.220136e-03,True,True,False,False
3.053856e+00,1.226331e+05,1.000000e+00,1.000000e-10,1.453308e-03,True,True,False,False
3.053856e+00,1.739828e+05,1.000000e+00,1.000000e-10,1.731040e-03,True,True,False,False
3.053856e+00,2.468340e+05,1.000000e+00,1.000000e-10,2.061847e-03,True,True,False,False
3.053856e+00,3.501900e+05,1.000000e+00,1.000000e-10,2.455872e-03,True,True,False,False
3.053856e+00,4.968240e+05,1.000000e+00,1.000000e-10,2.925197e-03,True,True,False,False
3.053856e+00,7.048574e+05,1.000000e+00,1.000000e-10,3.484211e-03,True,True,False,False
3.053856e+00,1.000000e+06,1.000000e+00,1.000000e-10,4.150055e-03,True,True,False,False
4.037017e+00,1.000000e-06,1.000000e+00,1.000000e-10,2.029240e-08,True,True,False,False
4.037017e+00,1.418727e-06,1.000000e+00,1.000000e-10,2.417034e-08,True,True,False,False
4.037017e+00,2.012785e-06,1.000000e+00,1.000000e-10,2.878937e-08,True,True,False,False
4.037017e+00,2.855592e-06,1.000000e+00,1.000000e-10,3.429111e-08,True,True,False,False
4.037017e+00,4.051305e-06,1.000000e+00,1.000000e-10,4.084425e-08,True,True,False,False
4.037017e+00,5.747694e-06,1.000000e+00,1.000000e-10,4.864971e-08,True,True,False,False
4.037017e+00,8.154407e-06,1.000000e+00,1.000000e-10,5.794682e-08,True,True,False,False
4.037017e+00,1.156888e-05,1.000000e+00,1.000000e-10,6.902064e-08,True,True,False,False
4.037017e+00,1.641307e-05,1.000000e+00,1.000000e-10,1.472328e-07,True,True,False,False
4.037017e+00,2.328566e-05,1.000000e+00,1.000000e-10,1.753694e-07,True,True,False,False
4.037017e+00,3.303599e-05,1.000000e+00,1.000000e-10,1.349262e-07,True,True,False,False
4.037017e+00,4.686904e-05,1.000000e+00,1.000000e-10,1.607110e-07,True,True,False,False
4.037017e+00,6.649436e-05,1.000000e+00,1.000000e-10,1.914233e-07,True,True,False,False
4.037017e+00,9.433732e-05,1.000000e+00,1.000000e-10,2.280049e-07,True,True,False,False
4.037017e+00,1.338389e-04,1.000000e+00,1.000000e-10,2.715774e-07,True,True,False,False
4.037017e+00,1.898808e-04,1.000000e+00,1.000000e-10,3.234767e-07,True,True,False,False
4.037017e+00,2.693889e-04,1.000000e+00,1.000000e-10,3.852941e-07,True,True,False,False
4.037017e+00,3.821893e-04,1.000000e+00,1.000000e-10,4.589250e-07,True,True,False,False
4.037017e+00,5.422221e-04,1.000000e+00,1.000000e-10,5.466270e-07,True,True,False,False
4.037017e+00,7.692650e-04,1.000000e+00,1.000000e-10,6.510891e-07,True,True,False,False
4.037017e+00,1.091377e-03,1.000000e+00,1.000000e-10,7.755143e-07,True,True,False,False
4.037017e+00,1.548365e-03,1.000000e+00,1.000000e-10,9.237175e-07,True,True,False,False
4.037017e+00,2.196707e-03,1.000000e+00,1.000000e-10,1.100243e-06,True,True,False,False
4.037017e+00,3.116527e-03,1.000000e+00,1.000000e-10,1.310503e-06,True,True,False,False
4.037017e+00,4.421500e-03,1.000000e+00,1.000000e-10,1.560944e-06,True,True,False,False
4.037017e+00,6.272900e-03,1.000000e+00,1.000000e-10,1.859245e-06,True,True,False,False
4.037017e+00,8.899530e-03,1.000000e+00,1.000000e-10,2.214553e-06,True,True,False,False
4.037017e+00,1.262600e-02,1.000000e+00,1.000000e-10,2.637761e-06,True,True,False,False
4.037017e+00,1.791284e-02,1.000000e+00,1.000000e-10,3.141845e-06,True,True,False,False
4.037017e+00,2.541343e-02,1.000000e+00,1.000000e-10,3.742261e-06,True,True,False,False
4.037017e+00,3.605471e-02,1.000000e+00,1.000000e-10,4.457419e-06,True,True,False,False
4.037017e+00,5.115178e-02,1.000000e+00,1.000000e-10,5.309246e-06,True,True,False,False
4.037017e+00,7.257040e-02,1.000000e+00,1.000000e-10,6.323860e-06,True,True,False,False
4.037017e+00,1.029576e-01,1.000000e+00,1.000000e-10,7.532369e-06,True,True,False,False
4.037017e+00,1.460686e-01,1.000000e+00,1.000000e-10,8.971828e-06,True,True,False,False
4.037017e+00,2.072315e-01,1.000000e+00,1.000000e-10,1.068637e-05,True,True,False,False
4.037017e+00,2.940048e-01,1.000000e+00,1.000000e-10,1.272857e-05,True,True,False,False
4.037017e+00,4.171125e-01,1.000000e+00,1.000000e-10,1.133605e-05,True,True,False,False
4.037017e+00,5.917686e-01,1.000000e+00,1.000000e-10,4.220287e-06,True,True,False,False
4.037017e+00,8.395579e-01,1.000000e+00,1.000000e-10,5.026797e-06,True,True,False,False
4.037017e+00,1.191103e+00,1.000000e+00,1.000000e-10,5.987433e-06,True,True,False,False
4.037017e+00,1.689850e+00,1.000000e+00,1.000000e-10,7.131650e-06,True,True,False,False
4.037017e+00,2.397435e+00,1.000000e+00,1.000000e-10,8.494531e-06,True,True,False,False
4.037017e+00,3.401305e+00,1.000000e+00,1.000000e-10,1.011786e-05,True,True,False,False
4.037017e+00,4.825522e+00,1.000000e+00,1.000000e-10,1.205142e-05,True,True,False,False
4.037017e+00,6.846097e+00,1.000000e+00,1.000000e-10,1.435448e-05,True,True,False,False
4.037017e+00,9.712740e+00,1.000000e+00,1.000000e-10,1.709767e-05,True,True,False,False
4.037017e+00,1.377972e+01,1.000000e+00,1.000000e-10,2.036509e-05,True,True,False,False
4.037017e+00,1.954966e+01,1.000000e+00,1.000000e-10,2.425692e-05,True,True,False,False
4.037017e+00,2.773563e+01,1.000000e+00,1.000000e-10,2.889249e-05,True,True,False,False
4.037017e+00,3.934927e+01,1.000000e+00,1.000000e-10,3.441394e-05,True,True,False,False
4.037017e+00,5.582586e+01,1.000000e+00,1.000000e-10,4.099055e-05,True,True,False,False
4.037017e+00,7.920164e+01,1.000000e+00,1.000000e-10,4.882397e-05,True,True,False,False
4.037017e+00,1.123655e+02,1.000000e+00,1.000000e-10,5.815438e-05,True,True,False,False
4.037017e+00,1.594159e+02,1.000000e+00,1.000000e-10,6.926787e-05,True,True,False,False
4.037017e+00,2.261676e+02,1.000000e+00,1.000000e-10,8.250517e-05,True,True,False,False
4.037017e+00,3.208700e+02,1.000000e+00,1.000000e-10,9.827217e-05,True,True,False,False
4.037017e+00,4.552268e+02,1.000000e+00,1.000000e-10,1.170523e-04,True,True,False,False
4.037017e+00,6.458424e+02,1.000000e+00,1.000000e-10,1.394214e-04,True,True,False,False
4.037017e+00,9.162739e+02,1.000000e+00,1.000000e-10,1.660652e-04,True,True,False,False
4.037017e+00,1.299942e+03,1.000000e+00,1.000000e-10,1.978008e-04,True,True,False,False
4.037017e+00,1.844263e+03,1.000000e+00,1.000000e-10,2.356011e-04,True,True,False,False
4.037017e+00,2.616505e+03,1.000000e+00,1.000000e-10,2.806253e-04,True,True,False,False
4.037017e+00,3.712105e+03,1.000000e+00,1.000000e-10,3.342536e-04,True,True,False,False
4.037017e+00,5.266462e+03,1.000000e+00,1.000000e-10,3.981305e-04,True,True,False,False
4.037017e+00,7.471671e+03,1.000000e+00,1.000000e-10,4.742145e-04,True,True,False,False
4.037017e+00,1.060026e+04,1.000000e+00,1.000000e-10,5.648384e-04,True,True,False,False
4.037017e+00,1.503887e+04,1.000000e+00,1.000000e-10,6.727808e-04,True,True,False,False
4.037017e+00,2.133605e+04,1.000000e+00,1.000000e-10,8.013513e-04,True,True,False,False
4.037017e+00,3.027002e+04,1.000000e+00,1.000000e-10,9.544921e-04,True,True,False,False
4.037017e+00,4.294488e+04,1.000000e+00,1.000000e-10,1.136898e-03,True,True,False,False
4.037017e+00,6.092705e+04,1.000000e+00,1.000000e-10,1.354163e-03,True,True,False,False
4.037017e+00,8.643883e+04,1.000000e+00,1.000000e-10,1.612948e-03,True,True,False,False
4.037017e+00,1.226331e+05,1.000000e+00,1.000000e-10,1.921188e-03,True,True,False,False
4.037017e+00,1.739828e+05,1.000000e+00,1.000000e-10,2.288333e-03,True,True,False,False
4.037017e+00,2.468340e+05,1.000000e+00,1.000000e-10,2.725640e-03,True,True,False,False
4.037017e+00,3.501900e+05,1.000000e+00,1.000000e-10,3.246519e-03,True,True,False,False
4.037017e+00,4.968240e+05,1.000000e+00,1.000000e-10,3.866938e-03,True,True,False,False
4.037017e+00,7.048574e+05,1.000000e+00,1.000000e-10,4.605923e-03,True,True,False,False
4.037017e+00,1.000000e+06,1.000000e+00,1.000000e-10,5.486129e-03,True,True,False,False
5.336699e+00,1.000000e-06,1.000000e+00,1.000000e-10,2.682536e-08,True,True,False,False
5.336699e+00,1.418727e-06,1.000000e+00,1.000000e-10,3.195177e-08,True,True,False,False
5.336699e+00,2.012785e-06,1.000000e+00,1.000000e-10,3.805785e-08,True,True,False,False
5.336699e+00,2.855592e-06,1.000000e+00,1.000000e-10,4.533083e-08,True,True,False,False
5.336699e+00,4.051305e-06,1.000000e+00,1.000000e-10,5.399369e-08,True,True,False,False
5.336699e+00,5.747694e-06,1.000000e+00,1.000000e-10,6.431206e-08,True,True,False,False
5.336699e+00,8.154407e-06,1.000000e+00,1.000000e-10,7.660229e-08,True,True,False,False
5.336699e+00,1.156888e-05,1.000000e+00,1.000000e-10,9.124123e-08,True,True,False,False
5.336699e+00,1.641307e-05,1.000000e+00,1.000000e-10,1.946331e-07,True,True,False,False
5.336699e+00,2.328566e-05,1.000000e+00,1.000000e-10,2.318281e-07,True,True,False,False
5.336699e+00,3.303599e-05,1.000000e+00,1.000000e-10,1.783644e-07,True,True,False,False
5.336699e+00,4.686904e-05,1.000000e+00,1.000000e-10,2.124504e-07,True,True,False,False
5.336699e+00,6.649436e-05,1.000000e+00,1.000000e-10,2.530504e-07,True,True,False,False
5.336699e+00,9.433732e-05,1.000000e+00,1.000000e-10,3.014091e-07,True,True,False,False
5.336699e+00,1.338389e-04,1.000000e+00,1.000000e-10,3.590093e-07,True,True,False,False
5.336699e+00,1.898808e-04,1.000000e+00,1.000000e-10,4.276171e-07,True,True,False,False
5.336699e+00,2.693889e-04,1.000000e+00,1.000000e-10,5.093361e-07,True,True,False,False
5.336699e+00,3.821893e-04,1.000000e+00,1.000000e-10,6.066718e-07,True,True,False,False
5.336699e+00,5.422221e-04,1.000000e+00,1.000000e-10,7.226087e-07,True,True,False,False
5.336699e+00,7.692650e-04,1.000000e+00,1.000000e-10,8.607015e-07,True,True,False,False
5.336699e+00,1.091377e-03,1.000000e+00,1.000000e-10,1.025184e-06,True,True,False,False
5.336699e+00,1.548365e-03,1.000000e+00,1.000000e-10,1.221100e-06,True,True,False,False
5.336699e+00,2.196707e-03,1.000000e+00,1.000000e-10,1.454456e-06,True,True,False,False
5.336699e+00,3.116527e-03,1.000000e+00,1.000000e-10,1.732407e-06,True,True,False,False
5.336699e+00,4.421500e-03,1.000000e+00,1.000000e-10,2.063476e-06,True,True,False,False
5.336699e+00,6.272900e-03,1.000000e+00,1.000000e-10,2.457813e-06,True,True,False,False
5.336699e+00,8.899530e-03,1.000000e+00,1.000000e-10,2.927508e-06,True,True,False,False
5.336699e+00,1.262600e-02,1.000000e+00,1.000000e-10,3.486964e-06,True,True,False,False
5.336699e+00,1.791284e-02,1.000000e+00,1.000000e-10,4.153334e-06,True,True,False,False
5.336699e+00,2.541343e-02,1.000000e+00,1.000000e-10,4.947049e-06,True,True,False,False
5.336699e+00,3.605471e-02,1.000000e+00,1.000000e-10,5.892446e-06,True,True,False,False
5.336699e+00,5.115178e-02,1.000000e+00,1.000000e-10,7.018511e-06,True,True,False,False
5.336699e+00,7.257040e-02,1.000000e+00,1.000000e-10,8.359770e-06,True,True,False,False
5.336699e+00,1.029576e-01,1.000000e+00,1.000000e-10,9.957349e-06,True,True,False,False
5.336699e+00,1.460686e-01,1.000000e+00,1.000000e-10,1.186023e-05,True,True,False,False
5.336699e+00,2.072315e-01,1.000000e+00,1.000000e-10,1.412676e-05,True,True,False,False
5.336699e+00,2.940048e-01,1.000000e+00,1.000000e-10,1.682642e-05,True,True,False,False
