ra,dec,tid,score
199.645911,54.306962,-222143032,5.43
201.436934,47.201336,616093956551213463,5.43
25.370937,17.872394,-35801410,5.43
1.333325,-0.698365,-201881051,5.43
274.546163,61.520388,-205071454,5.43
142.982666,52.566546,-256530226,5.43
186.849042,36.073421,-212191076,5.43
234.118138,38.618931,-223278209,5.43
249.923159,38.326090,-207611114,5.43
165.465055,43.146361,-219484267,5.43
159.113008,52.785270,-221861041,5.43
120.261092,53.302960,-240671170,5.43
342.038897,3.894592,-212726488,5.43
261.383445,24.826987,-204236312,5.43
143.871727,1.371599,-246381282,5.43
112.695937,65.321875,-260061305,5.43
359.428511,29.542998,-228066072,5.43
215.748623,51.072935,-258777403,5.43
159.785004,31.901186,616089274244137125,5.43
117.915143,23.400082,-260823217,5.43
148.098769,2.016667,-246377014,5.43
113.905608,42.411188,-209633029,5.43
188.250849,4.392539,-211232437,5.43
191.818437,65.118723,-237980363,5.43
116.021929,27.829703,-237094261,5.43
13.997551,20.597850,616089022724310059,5.43
178.193599,55.656359,-205958114,5.43
213.316931,11.838923,-201226441,5.43
94.520879,67.291927,-246311400,5.43
110.185839,48.101195,-209593465,5.43
327.641647,22.229484,-232090445,5.43
54.475239,-18.451644,-214241410,5.43
109.654864,45.754035,-209984486,5.43
168.532602,-0.693924,616088521739862885,5.43
156.622223,7.354611,-246437445,5.43
131.719009,70.473170,-69951454,5.43
340.399779,26.572409,-218884367,5.43
91.940406,64.719927,616094192233349581,5.43
60.461401,-10.501287,-245655158,5.43
278.639526,51.699608,-210710434,5.43
269.944547,33.789600,-240400253,5.43
113.255856,51.418643,-256432308,5.43
348.833207,-10.741704,-220883427,5.43
262.792269,48.882231,-209018453,5.43
129.884393,-5.075538,-230961454,5.43
113.297399,39.971262,-209765161,5.43
258.046713,32.657139,616093689021726922,5.43
357.858938,7.378214,-259439243,5.43
271.639856,70.058083,-200406441,5.43
157.854054,54.006666,-221864258,5.43
321.449789,17.959254,-247675300,5.43
111.672533,30.149262,-242720447,5.43
165.806156,68.790908,-213318132,5.43
225.335805,0.145920,-247911073,5.43
139.289407,74.562936,-212925155,5.43
224.601202,39.781754,-207916313,5.43
223.144890,35.174809,-259007380,5.43
355.892688,-3.351969,-109417209,5.43
279.539165,49.375825,-256260420,5.43
327.693199,22.592805,-250183370,5.43
257.129363,49.644230,-207589281,5.43
331.538976,5.496801,-223758323,5.43
268.678312,57.327676,616094105419645886,5.43
340.217665,29.041519,-250058073,5.43
204.835205,21.241995,-211144486,5.43
295.220214,67.571021,616094220674925477,5.43
351.429246,-3.587982,-252401178,5.43
226.656794,11.036192,39628052849756763,5.43
268.449933,38.288991,-208891488,5.43
20.973563,32.211340,-223555203,5.43
172.797863,-5.349535,-234049218,5.43
8.544730,25.133993,-225750227,5.43
196.086232,51.580454,-253503350,5.43
289.969924,67.470290,-236402066,5.43
225.474929,18.869610,616088986162562194,5.43
143.238849,38.324741,616093795829679052,5.43
181.399275,-6.572814,616088383273304324,5.43
183.042447,74.075424,-244657523,5.43
60.493965,-8.133011,-230441448,5.43
70.275645,-6.669867,-230481170,5.43
142.838690,-2.348722,616088485069062306,5.43
210.062574,45.689183,-211662486,5.43
172.643997,77.510058,-213239003,5.43
165.125438,-2.758981,-234104171,5.43
294.774484,65.977109,-205046014,5.43
346.362875,6.446867,-243997305,5.43
328.076058,15.438160,-208761345,5.43
158.505055,50.074819,-250893391,5.43
239.170626,32.294101,-95464121,5.43
59.470175,-7.801841,-245673380,5.43
15.686575,17.488371,-241334366,5.43
114.386104,21.622876,-252651255,5.43
314.064329,-2.612589,-223921090,5.43
214.574898,-8.018876,616088347839824391,5.43
263.986485,67.322916,-200318367,5.43
270.349451,30.096235,-240350375,5.43
144.115253,-7.079479,-246891162,5.43
128.245667,11.118925,-260639472,5.43
262.738495,55.342739,-207468372,5.43
310.172711,1.471507,-208355377,5.43
123.146860,51.624620,-209321221,5.43
38.806910,-2.801281,-238021422,5.43
183.413551,-2.723554,-221591255,5.43
45.296047,4.626004,-222517247,5.43
19.222311,17.693194,616088959881052496,5.43
123.967903,54.938658,-225224318,5.43
186.793911,-1.274115,-252786236,5.43
155.709978,2.884471,-246711237,5.43
291.430243,67.620430,-220724430,5.43
244.179628,15.210160,-204181256,5.43
322.604128,17.911427,-200766121,5.43
262.599200,15.885581,-204254235,5.43
184.591837,73.061647,-200726274,5.43
318.326256,4.545374,616088651029283629,5.43
174.234354,0.578563,616088552031126451,5.43
251.111047,36.292490,-207626121,5.43
209.035265,-2.749946,-201085348,5.43
325.843218,5.614421,-255420477,5.43
267.268259,32.824930,-256114486,5.43
213.878528,53.330776,-216428437,5.43
138.941324,-7.390396,-25691337,5.43
168.824621,-7.521033,-218357442,5.43
276.055167,52.347002,-209296466,5.43
325.509176,17.579287,-200785076,5.43
202.291916,32.373539,616089279973557430,5.43
348.516027,7.268439,-212251004,5.43
193.094139,-6.169051,-205820437,5.43
356.039605,-2.127228,-252426345,5.43
116.028189,65.877736,-213087097,5.43
325.548389,0.984944,-239555151,5.43
236.605405,32.283403,-202436013,5.43
136.698140,-5.630910,-246617378,5.43
32.050056,-1.788971,-206708323,5.43
199.475154,40.837055,-211888264,5.43
352.540355,-0.309081,39627784603043187,5.43
194.077400,52.724248,-237633415,5.43
353.049868,23.969765,-212412360,5.43
210.279717,49.427232,616093992861303033,5.43
160.507420,50.395213,-250895203,5.43
351.111790,-0.690868,616088524801704830,5.43
111.971074,38.966284,-256877384,5.43
278.380271,72.464305,-205106023,5.43
37.774093,0.262845,616088543705432759,5.43
134.830460,-5.869927,-262523404,5.43
237.693307,9.935620,-202111076,5.43
164.930745,8.437360,-92991337,5.43
266.114212,30.295574,-224700291,5.43
133.490119,0.095712,-215291055,5.43
218.772761,45.010592,-211678494,5.43
219.391491,-4.119284,-10806378,5.43
257.918964,20.025594,-203876313,5.43
269.543014,31.992579,-240354058,5.43
21.878919,-16.280229,39627397493949327,5.43
248.467863,24.359695,-43911446,5.43
313.618886,0.537496,-255385415,5.43
119.149574,16.644619,-70811255,5.43
154.288285,46.955791,-250743465,5.43
11.862352,-9.521377,-73921030,5.43
326.620033,3.125509,-208186468,5.43
346.374983,26.205080,-250191276,5.43
155.905330,50.975546,616094015539905033,5.43
308.074585,-2.647258,-106851488,5.43
206.302340,-7.014957,-11091070,5.43
338.567263,1.305359,-200104436,5.43
124.167699,10.335374,-23671400,5.43
258.102558,41.905570,-19221004,5.43
71.205114,-4.176421,-261801162,5.43
268.590444,32.476338,-240354375,5.43
217.452709,40.236439,-242867173,5.43
264.959973,16.667831,-219961373,5.43
224.387012,38.355869,-17918024,5.43
181.620289,52.797203,616094042010157863,5.43
256.571034,35.798683,-81671072,5.43
196.469082,3.928930,616088636932227359,5.43
231.147954,4.415314,616088649573859571,5.43
320.392011,15.062901,-200775076,5.43
274.601916,65.930808,-205156004,5.43
265.271028,40.153349,-18991397,5.43
241.915803,25.415519,-202356465,5.43
64.533521,-12.971940,616097022608409322,5.43
209.772359,34.157058,-211621084,5.43
30.650186,-9.691290,616088302981743471,5.43
138.650726,-3.948726,-230928264,5.43
142.954440,5.204316,-246661030,5.43
329.610126,-3.968187,-208617364,5.43
247.517324,19.711329,-14191277,5.43
1.983736,29.174777,-246911400,5.43
105.193459,65.496101,-213097401,5.43
212.836155,38.822833,-211635451,5.43
62.017694,-17.804758,616088115756401000,5.43
49.307774,1.447717,-79418437,5.43
264.298604,62.263525,-200328073,5.43
265.224003,40.286787,-208991357,5.43
118.402583,14.307394,-252664367,5.43
219.585632,36.018839,-227586161,5.43
179.281759,36.008551,-16141224,5.43
354.611395,12.260871,-227867380,5.43
130.561998,2.659233,-262551509,5.43
90.520193,66.099016,-260433465,5.43
255.396112,10.410910,39628041441254254,5.43
338.446381,-1.323019,-200101399,5.43
47.253422,2.028051,616088586143400704,5.43
259.833583,10.406201,-204296008,5.43
162.157295,65.073376,-213322276,5.43
113.018407,70.211567,-260034164,5.43
274.450161,35.544190,-34406400,5.43
216.991582,6.393487,-201041004,5.43
13.302250,30.444596,-254943382,5.43
182.787752,74.239565,-244657489,5.43
354.869950,-2.631479,-252424058,5.43
130.711327,44.477262,-256378056,5.43
203.189610,54.084484,616094060322489309,5.43
161.286815,63.944234,-213357305,5.43
269.528380,27.000009,616089170573525593,5.43
187.287840,-1.501052,-115011131,5.43
220.338006,2.563894,-201002363,5.43
186.526666,49.003662,-237469253,5.43
176.317163,58.504601,-252978265,5.43
132.791195,47.531377,-256318047,5.43
204.170726,8.235236,-211178029,5.43
17.734646,10.913863,-241273477,5.43
314.204462,7.683067,-208465377,5.43
13.727393,-7.900157,-73931337,5.43
338.979678,-7.016443,-255688432,5.43
226.691877,35.052465,-243339143,5.43
128.037184,30.972385,-214011488,5.43
274.907747,71.407814,-205101273,5.43
288.423921,72.578486,-220706519,5.43
107.502321,39.448600,-227142469,5.43
8.008912,25.647902,-225751073,5.43
340.128573,1.003744,-200106456,5.43
35.454051,1.669420,-206684263,5.43
176.056257,-6.667399,-202636488,5.43
216.284907,45.288567,-242951159,5.43
253.570811,9.932496,-219746332,5.43
235.726672,32.066641,-202433055,5.43
154.953861,8.557406,-262384258,5.43
69.007234,-8.350835,-261767470,5.43
200.933315,58.864534,-237786176,5.43
244.911426,0.247204,-204061313,5.43
322.875611,17.495643,-247677375,5.43
235.365451,32.354148,-218157145,5.43
147.822925,44.962252,616093918118805936,5.43
257.442972,19.364837,-13875077,5.43
178.807508,-0.754417,-235981477,5.43
169.545964,6.873540,616088702682137786,5.43
279.954131,54.482100,-210716374,5.43
148.282337,53.384552,-256920023,5.43
227.473219,29.414603,-12326131,5.43
24.077408,0.467213,-241858323,5.43
158.076061,0.205211,-262471352,5.43
233.334509,12.097829,-202084217,5.43
270.447631,45.497162,-208921114,5.43
291.191511,63.142977,-205068212,5.43
161.819069,-10.352763,2882314351040004107,5.43
98.725799,68.889971,-260179002,5.43
57.924962,-9.732861,616088303434728107,5.43
119.127450,13.669506,-213821070,5.43
351.317940,-10.050216,-220886510,5.43
167.385822,17.562035,-236036156,5.43
309.064987,3.031337,-112384348,5.43
134.863440,-5.624868,-230949526,5.43
31.021506,-2.830767,-206700424,5.43
123.856291,2.978848,-214114235,5.43
246.658200,25.181241,-204204375,5.43
324.366939,-3.008811,-208694267,5.43
101.796823,55.722294,-256499281,5.43
199.874460,4.442907,-211275411,5.43
244.092465,38.379544,-17358372,5.43
133.291095,4.745051,-229468068,5.43
129.109305,6.821479,-260685063,5.43
119.644850,20.610253,-229530219,5.43
31.523173,-6.616632,-222401434,5.43
199.412559,-2.565773,-227001483,5.43
127.948731,47.027927,-209353465,5.43
295.384963,68.157826,-236407487,5.43
193.926651,-1.506694,-252831477,5.43
228.670834,22.357418,-201936004,5.43
257.799713,16.826206,-203866443,5.43
217.537343,18.690084,-233972066,5.43
230.224890,23.235548,-11991490,5.43
224.495874,52.020680,616094031348237022,5.43
117.819202,50.277802,-66424324,5.43
207.231122,49.055539,-258886389,5.43
238.932977,2.530122,-202521081,5.43
218.419825,38.275203,-212051477,5.43
255.789852,64.105973,-10301273,5.43
261.115523,17.945152,-203936384,5.43
270.929343,59.602862,-200016312,5.43
157.258450,-0.992461,-262457111,5.43
209.233800,38.445352,-211566131,5.43
145.158232,62.712197,-101356373,5.43
260.999239,57.601078,-207465472,5.43
246.398781,24.365625,-204203335,5.43
143.241803,37.405548,-203648520,5.43
255.292113,57.886340,-17471070,5.43
132.696680,1.440087,-41258344,5.43
112.075917,44.947844,-209987103,5.43
214.563617,2.699454,616088607068782967,5.43
115.377545,25.410121,-221439309,5.43
163.503779,-9.034833,-218341337,5.43
18.671310,-5.032748,-43060087,5.43
161.581611,61.020712,-244687369,5.43
170.127540,-8.468476,-234030408,5.43
7.095161,6.320144,-210441510,5.43
6.018168,-2.020905,-236857344,5.43
142.009676,-4.108207,-231017271,5.43
4.309939,30.403766,-246918294,5.43
341.607826,0.422099,-205484263,5.43
113.628997,32.576167,-225504037,5.43
49.161444,-7.131697,616088363065148571,5.43
204.267132,46.963637,-68881509,5.43
254.372505,41.924088,-17635365,5.43
171.854968,47.574526,-237360291,5.43
330.279875,1.865463,-208257300,5.43
119.317101,24.228074,-245181076,5.43
230.986787,35.245042,-17761448,5.43
141.164948,-2.062599,-103451337,5.43
208.527024,45.104190,-258757014,5.43
336.174395,-6.314148,-255683396,5.43
339.333788,17.643507,-244091276,5.43
311.985483,-8.843796,-12955348,5.43
252.773755,20.380496,-219830526,5.43
125.939711,18.211427,-245154414,5.43
58.022927,-10.781495,-230018056,5.43
37.778179,0.479113,-238081259,5.43
211.007809,50.765504,616094012297708194,5.43
156.855757,-0.097324,-262456149,5.43
35.859632,-16.515807,-214757384,5.43
185.758212,69.688439,-246948310,5.43
264.191050,61.413644,-200329267,5.43
139.510911,-3.582565,616088454828130539,5.43
177.596913,-5.714946,-249704222,5.43
37.894762,-6.927639,-253631178,5.43
11.537076,19.912969,-225711219,5.43
207.079012,-1.622532,-201101129,5.43
57.247639,-3.211099,616088459479614221,5.43
262.350173,69.341263,-200316373,5.43
324.684243,5.111555,-223775376,5.43
12.342498,23.918774,-225737413,5.43
257.491319,40.608736,-209221418,5.43
208.026235,49.609230,-258890434,5.43
201.345241,-5.078576,-221570145,5.43
248.679008,4.777974,-204046353,5.43
182.629201,69.771829,616094239910003399,5.42
346.563479,5.678242,-243998451,5.42
145.191327,7.876499,-215223380,5.42
194.292741,53.831278,-206374375,5.42
43.194125,-1.853886,-110541259,5.42
347.479055,2.246328,-93621483,5.42
122.689094,5.360474,-213713058,5.42
247.341075,2.600220,-76764122,5.42
201.564168,1.418202,-200056443,5.42
27.499296,-1.927243,39627736867677972,5.42
356.601238,-7.452279,-205317470,5.42
198.606070,38.480091,616093801307439614,5.42
203.101693,16.610904,-211011129,5.42
144.331880,50.742738,-209586429,5.42
247.470031,16.533098,-203881263,5.42
165.494347,73.011049,616094265088410271,5.42
111.307597,30.896381,-115281400,5.42
178.602251,-5.823425,-249706232,5.42
346.891763,29.601035,616089224965260339,5.42
240.855566,33.849749,-32994122,5.42
135.620703,-5.098834,-215403123,5.42
16.033313,-1.250858,-257451434,5.42
256.821617,28.687124,-81711299,5.42
310.782247,-4.946689,616088421525357395,5.42
327.387419,6.922173,-255428278,5.42
273.428472,42.656586,-208911484,5.42
327.989424,-7.505827,-224167375,5.42
95.469214,61.707779,39633407071751009,5.42
71.340498,-3.334655,-214901410,5.42
70.331869,-2.153950,-230553365,5.42
234.736628,32.307472,-202433424,5.42
112.379173,40.044697,-209764235,5.42
169.888360,-6.128034,-44034222,5.42
7.569055,31.185809,-254951434,5.42
210.531510,-1.761933,-10881051,5.42
118.872745,13.494631,-252664025,5.42
15.322925,26.830672,-254998294,5.42
174.220287,-0.506620,-14600351,5.42
237.910321,31.945665,-202438258,5.42
135.488633,-5.320272,-215403117,5.42
136.739886,7.276640,-245411384,5.42
162.739640,-4.079333,-218405063,5.42
12.935900,26.189099,-254991237,5.42
229.500737,40.917597,-254731273,5.42
160.460239,-2.160172,-56787471,5.42
207.395617,47.859689,-68888229,5.42
246.807519,39.131021,-111265106,5.42
109.402138,62.389089,-213100164,5.42
30.458897,-9.663856,616088302981743636,5.42
2.148590,-1.002952,-259848178,5.42
225.812927,-0.580543,-247910338,5.42
128.788883,3.365441,-39391210,5.42
213.832133,-3.237737,-200820459,5.42
154.385214,48.937306,-250881228,5.42
310.601407,4.959935,-224354246,5.42
226.160995,-5.422157,616088408065835957,5.42
211.532690,47.489717,-243074368,5.42
48.997123,-11.035229,-214446265,5.42
129.966719,-0.397876,-25311088,5.42
52.937264,-4.306075,616088435282674033,5.42
199.461133,0.242613,616088546414953013,5.42
144.920100,55.798934,-260411341,5.42
234.431092,-1.404042,616088504723571748,5.42
151.417994,29.490778,-203266510,5.42
355.834151,4.387638,-212474426,5.42
198.321951,68.503243,-247521018,5.42
194.168213,53.882446,-237878364,5.42
99.258961,65.831461,-213094375,5.42
40.759467,-5.099489,-32291210,5.42
173.042689,73.283467,-244652360,5.42
193.236379,33.855221,616093708349080667,5.42
62.842779,-3.954769,-55696344,5.42
267.294736,72.078309,-200686008,5.42
206.057622,3.006129,-11175113,5.42
229.033248,6.860658,-201024263,5.42
156.265197,62.761753,-213351436,5.42
244.222890,21.732567,-249513122,5.42
238.844905,15.214971,-202191030,5.42
349.517901,-1.866520,-109281399,5.42
257.658687,16.815383,-13866374,5.42
269.889228,65.713457,-200337490,5.42
132.770935,-5.991078,-215644348,5.42
274.759723,42.033979,-208856468,5.42
10.842832,25.269650,-225735450,5.42
136.344262,46.767894,-256391178,5.42
312.675523,-3.582036,-239631434,5.42
261.936346,50.726018,-209016424,5.42
210.264286,49.170383,-243209019,5.42
19.253448,-6.731712,-201731365,5.42
237.746609,29.550352,-218180526,5.42
268.484689,28.852788,-240313292,5.42
269.985551,62.502151,-200695158,5.42
250.522929,22.279313,-233928056,5.42
267.785938,66.728440,-200336397,5.42
157.705933,3.486708,-246718242,5.42
160.681081,60.125662,-244689225,5.42
323.211730,1.506108,-112041051,5.42
176.090681,64.704408,-237834203,5.42
142.415443,37.500181,-235321018,5.42
100.499739,69.807822,-213206228,5.42
104.232026,62.748142,-213126373,5.42
210.264249,7.030994,-248114426,5.42
178.296282,-5.042417,-28471224,5.42
209.186103,5.252968,-232533285,5.42
173.434162,-7.376448,616088359135085737,5.42
350.530009,-0.231645,-109286045,5.42
59.209576,-7.951022,-230038388,5.42
203.382431,31.153609,-211841259,5.42
245.437126,3.000844,-204065451,5.42
320.021575,4.818056,-18162338,5.42
111.963067,36.238661,-256862368,5.42
215.739152,9.955731,-201134017,5.42
204.468826,-4.204322,-237280224,5.42
183.593758,50.276701,-237463402,5.42
181.647540,-6.438345,-234152208,5.42
174.140135,36.768554,616093767409074869,5.42
354.106767,-3.922503,-252421415,5.42
106.829450,50.398353,-240806411,5.42
273.083766,36.892915,-224421256,5.42
322.682739,6.196657,-255230408,5.42
271.036818,44.174706,-208906377,5.42
256.570867,64.406380,-200301089,5.42
159.732956,2.875581,616088612185833475,5.42
63.589697,-16.849059,-214518209,5.42
33.482022,0.361185,-254008264,5.42
288.882793,66.008724,-252116419,5.42
229.155466,51.387747,-239106232,5.42
48.445612,-3.441869,-238162210,5.42
315.039644,7.606956,-208466354,5.42
270.553118,32.186182,-208884520,5.42
261.271504,61.563703,-200321252,5.42
198.067453,32.272156,-258701483,5.42
153.809566,50.928947,616094015514738975,5.42
311.082058,-5.048575,-255410363,5.42
333.845529,0.429129,-262648451,5.42
162.134724,65.995798,-213323212,5.42
104.382782,49.414936,-240802070,5.42
