tid,ra,dec,anomaly_score,worst_band,residual_B,residual_R,residual_Z,W1mag,W2mag,W3mag,W4mag,W1_W2,wise_source,gaia_Plx,gaia_e_Plx,gaia_pmRA,gaia_pmDE,gaia_Gmag,likely_star,sdss_umag,sdss_gmag,sdss_rmag,sdss_imag,sdss_zmag,sdss_class,known_qso,qso_type,qso_z,has_wise,has_gaia,has_sdss,in_any_catalog,classification,qso_confidence
-200055442,200.584878,1.525797,6.684,B,2.8017,1.0144,0.9988,19.583999633789062,16.87299919128418,,,2.711,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-204206398,248.581646,25.581215,6.683,B,2.5809,1.1006,1.2094,18.48900032043457,17.672000885009766,,,0.817,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-225251484,141.386076,53.049319,6.683,B,2.997,1.2606,0.859,18.57699966430664,17.672000885009766,,,0.905,CatWISE2020,,,,,,,24.65399932861328,21.97800064086914,21.027000427246097,21.05299949645996,20.42099952697754,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-38114375,355.997301,3.363198,6.679,B,2.6263,0.2034,1.8585,19.054000854492188,17.104000091552734,,,1.95,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-213837261,122.559846,11.813225,6.679,B,2.8165,2.1177,0.3363,18.179000854492188,16.56399917602539,,,1.615,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
39628363765124474,267.079453,24.516638,6.673,B,3.1187,1.8572,0.1707,17.906999588012695,16.95599937438965,,,0.951,CatWISE2020,,,,,,,21.031999588012695,20.979000091552734,21.13800048828125,21.51300048828125,21.67200088500977,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-203771094,177.074315,33.704817,6.67,B,2.8003,0.3039,1.5418,17.979000091552734,16.374000549316406,12.284000396728516,8.642000198364258,1.605,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-255534519,319.853638,6.222955,6.663,B,3.0974,0.3125,1.4492,17.065000534057617,15.916000366210938,12.053000450134276,8.380999565124512,1.149,AllWISE,,,,,20.87065696716309,0.0,21.524999618530273,21.35099983215332,21.052000045776367,20.941999435424805,20.809999465942383,,0,,,1,1,1,1,QSO_CANDIDATE,BRONZE
-73864121,222.797653,10.719308,6.662,B,2.7875,0.2075,1.716,17.768999099731445,16.839000701904297,12.675000190734863,9.232999801635742,0.93,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-253701488,34.82303,-1.041265,6.662,B,2.7639,1.2341,0.8431,17.937000274658203,16.819000244140625,,,1.118,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-93604486,349.890419,-1.267304,6.658,B,2.9599,0.268,1.5274,18.510000228881836,16.979999542236328,,,1.53,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-110591162,41.935235,1.933515,6.658,B,2.6963,0.1991,1.7489,17.804000854492188,17.0,,,0.804,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-201031076,217.904519,2.917781,6.653,B,2.4575,1.7465,0.9822,18.275999069213867,17.02899932861328,,,1.247,CatWISE2020,,,,,,,25.024999618530273,23.072999954223633,21.59000015258789,20.722000122070312,20.059999465942383,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-210611484,359.742918,1.433467,6.648,B,2.9631,1.143,0.9129,17.371999740600586,16.44499969482422,12.270999908447266,9.029000282287598,0.927,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-16764127,42.250492,0.478176,6.643,B,2.6655,0.2148,1.6897,18.20599937438965,16.954999923706055,,,1.251,CatWISE2020,,,,,,,26.176000595092773,25.132999420166016,22.844999313354492,21.472000122070312,22.572999954223633,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-74404302,23.314406,1.479215,6.642,B,2.6686,0.3011,1.857,17.773000717163086,16.62299919128418,12.49899959564209,9.060999870300291,1.15,AllWISE,,,,,,,23.15999984741211,22.409000396728516,21.5,21.211000442504883,20.945999145507812,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-87874174,140.770761,1.520916,6.642,B,2.7074,0.2385,1.8647,18.21699905395508,17.243999481201172,,,0.973,CatWISE2020,,,,,,,24.731000900268555,23.13999938964844,21.913000106811523,22.055999755859375,23.905000686645508,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-244804017,133.359198,64.284661,6.641,B,3.1435,0.5226,1.3042,17.94300079345703,17.04199981689453,12.857999801635742,9.166999816894531,0.901,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-205021157,285.737839,70.158054,6.638,B,2.8995,1.101,0.9101,18.243000030517575,17.233999252319336,,,1.009,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-96164002,326.159081,3.189712,6.638,B,2.6583,0.3004,1.8124,18.09199905395508,16.88800048828125,,,1.204,CatWISE2020,,,,,,,25.738000869750977,22.27899932861328,21.808000564575195,21.459999084472656,21.340999603271484,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-232171252,328.522201,19.636603,6.635,B,3.0985,0.3098,1.2108,17.35700035095215,16.55299949645996,,,0.804,CatWISE2020,,,,,,,24.992000579833984,22.812000274658203,22.44300079345703,22.167999267578125,21.729999542236328,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-234394024,308.680907,-4.491056,6.633,B,2.7804,0.4724,1.6995,18.57200050354004,17.670000076293945,,,0.902,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-231331400,183.497335,67.334054,6.626,B,2.9358,1.227,0.7917,18.667999267578125,17.864999771118164,,,0.803,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-11985377,231.651041,22.576839,6.625,B,2.7512,1.0218,1.102,19.094999313354492,17.981000900268555,,,1.114,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-11245348,215.21324,5.204908,6.622,B,2.7724,1.005,1.0625,17.864999771118164,16.42099952697754,12.930999755859377,9.161999702453612,1.444,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-262036519,146.199829,4.592728,6.619,B,3.1142,1.1502,0.7628,17.851999282836914,17.048999786376953,,,0.803,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-101904221,126.986288,6.511611,6.618,B,2.6365,0.2405,1.837,18.30500030517578,16.709999084472656,,,1.595,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-230531484,63.587198,-6.892359,6.618,B,2.9815,1.1531,0.9052,16.979999542236328,16.04800033569336,12.3100004196167,8.795999526977539,0.932,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-250083332,340.447508,31.563852,6.618,B,3.0177,1.185,0.7486,17.895000457763672,16.865999221801758,12.288999557495115,9.163000106811523,1.029,AllWISE,0.2329,0.3411999940872192,-0.932,-7.82,19.38375473022461,0.0,21.479999542236328,20.00900077819824,19.356000900268555,19.086999893188477,18.99099922180176,,0,,,1,1,1,1,QSO_CANDIDATE,BRONZE
-208615300,328.235127,-3.088044,6.617,B,2.9699,0.9378,0.9123,18.229999542236328,17.229999542236328,,,1.0,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-11551273,4.550063,-1.430751,6.616,B,2.7541,0.1818,1.71,18.316999435424805,17.499000549316406,,,0.818,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-51754121,8.233647,12.039765,6.615,B,2.7087,0.2077,1.8138,18.525999069213867,17.19099998474121,,,1.335,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-232174088,329.019252,21.04265,6.613,B,2.9979,0.2148,1.5302,17.899999618530273,17.007999420166016,,,0.892,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-246826156,158.700142,-7.611595,6.612,B,2.9647,1.0916,0.886,18.785999298095703,17.295000076293945,,,1.491,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-18301259,319.964691,-1.478595,6.606,B,2.8891,0.9439,1.0777,18.524999618530273,17.356000900268555,,,1.169,CatWISE2020,,,,,,,25.551000595092773,25.63999938964844,24.28300094604492,22.197999954223633,23.60300064086914,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-210881434,201.509889,10.510468,6.606,B,2.8171,1.0518,1.0817,17.843000411987305,17.02199935913086,,,0.821,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-18925053,271.135861,46.766336,6.605,B,2.7483,0.9042,0.9547,18.084999084472656,17.277999877929688,13.196999549865724,9.291000366210938,0.807,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-67554121,3.540337,7.756917,6.604,B,2.7786,0.2298,1.8186,18.121999740600582,16.823999404907227,,,1.298,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
39628302100467366,235.265372,21.638894,6.604,B,2.9388,1.6313,0.4638,17.045000076293945,16.027999877929688,12.937000274658203,9.255999565124512,1.017,AllWISE,,,,,,,22.618000030517575,22.9060001373291,22.18899917602539,21.790000915527344,22.12700080871582,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-255404246,309.128289,0.245399,6.602,B,2.7228,0.2036,1.6946,18.142000198364254,17.21299934387207,,,0.929,CatWISE2020,,,,,,,23.52400016784668,22.80500030517578,22.256999969482425,21.993000030517575,21.198999404907227,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-252611219,120.255787,9.693016,6.598,B,2.8978,0.3582,1.418,18.459999084472656,17.542999267578125,,,0.917,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-112051162,320.913976,-1.354175,6.597,B,2.3617,0.2891,2.0622,17.965999603271484,16.86400032043457,,,1.102,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-256881448,103.14279,46.120794,6.597,B,3.0331,1.1195,0.8386,16.884000778198242,16.018999099731445,12.302000045776367,8.425999641418457,0.865,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-205951334,175.823162,54.457244,6.597,B,2.9546,1.2582,0.788,18.45599937438965,17.513999938964844,,,0.942,CatWISE2020,,,,,,,23.711000442504883,23.724000930786133,22.150999069213867,21.680999755859375,21.208999633789062,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-207008162,28.256059,-1.42238,6.593,B,3.1223,1.0818,0.6954,18.145999908447266,17.19099998474121,,,0.955,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-255334426,322.305132,-0.172737,6.589,B,2.9316,0.9499,1.0131,17.420000076293945,16.475000381469727,12.270999908447266,8.76099967956543,0.945,AllWISE,,,,,21.147003173828125,0.0,26.75,23.604999542236328,21.2810001373291,20.67200088500977,20.268999099731445,,0,,,1,1,1,1,QSO_CANDIDATE,BRONZE
-208451422,322.200675,-7.877454,6.585,B,2.6665,1.005,1.1181,17.868999481201172,17.048999786376953,,,0.82,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-43171246,23.568402,-3.193239,6.584,B,2.6156,0.2075,1.801,17.17799949645996,16.375999450683594,12.571000099182127,9.215999603271484,0.802,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-256197093,263.053315,42.583624,6.582,B,3.0093,1.041,0.8343,19.006999969482425,17.82699966430664,,,1.18,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-18211357,321.877504,1.060135,6.582,B,2.8803,1.0016,0.9199,17.95400047302246,17.150999069213867,,,0.803,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
39628472431154051,331.24332,29.529371,6.579,B,2.9719,0.5357,1.3695,17.530000686645508,16.64699935913086,12.67099952697754,8.807000160217285,0.883,AllWISE,,,,,,,24.413999557495117,22.275999069213867,21.91200065612793,21.749000549316406,20.816999435424805,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-213329010,165.066755,65.584178,6.578,B,3.2056,0.9925,0.7098,18.33799934387207,17.152999877929688,,,1.185,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-80771305,318.106108,2.171135,6.572,B,2.564,0.2657,1.907,18.128999710083008,17.17300033569336,,,0.956,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-73604221,233.030104,1.848084,6.572,B,2.7699,0.3413,1.6905,18.427000045776367,17.275999069213867,,,1.151,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
39633044109263842,187.371497,38.139839,6.571,B,3.0304,1.7096,0.306,17.606000900268555,16.374000549316406,12.6899995803833,8.982000350952148,1.232,AllWISE,,,,,,,23.20599937438965,22.218000411987305,21.881000518798828,21.913000106811523,21.43600082397461,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-208906441,271.067899,44.307172,6.571,B,2.7084,1.0035,1.0778,18.18400001525879,17.04400062561035,12.967000007629396,9.32800006866455,1.14,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-208171259,324.07995,3.784207,6.57,B,2.7374,0.9819,1.1109,18.454999923706055,17.00200080871582,,,1.453,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-20701410,277.724047,55.415456,6.564,B,2.7218,1.0082,1.1774,18.26300048828125,17.448999404907227,12.255999565124512,8.887999534606934,0.814,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-236574174,347.836446,-8.037934,6.56,B,2.9715,0.2317,1.5015,17.586999893188477,16.722999572753906,,,0.864,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-260382227,135.104113,59.097353,6.56,B,2.9343,1.3872,0.7259,18.429000854492188,17.48699951171875,,,0.942,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-48164121,49.071252,-2.211401,6.559,B,2.4569,0.2213,2.0096,17.496999740600586,16.534000396728516,,,0.963,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-200801434,217.733333,-6.369428,6.557,B,2.9781,1.0362,1.0137,18.527000427246097,17.382999420166016,,,1.144,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-262460303,157.786519,-5.345802,6.554,B,3.1067,1.1113,0.7445,18.18199920654297,17.35099983215332,,,0.831,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-108584121,164.771259,0.466806,6.551,B,2.8122,0.2232,1.7275,17.246999740600586,16.388999938964844,,,0.858,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-215191488,142.862836,-2.051723,6.549,B,2.9866,0.9709,0.9179,18.614999771118164,17.2450008392334,,,1.37,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
616088639885018023,12.586105,4.318955,6.548,B,2.7168,0.2127,1.7886,18.392000198364254,17.440000534057617,,,0.952,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-17471448,254.659009,57.006627,6.547,B,2.7128,1.0614,1.1118,19.093000411987305,17.979000091552734,,,1.114,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-205025289,288.026777,72.000259,6.547,B,2.9043,1.0826,0.9768,18.66699981689453,17.81599998474121,,,0.851,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-213124486,100.999973,62.499629,6.545,B,2.8528,1.1933,0.8326,18.416000366210938,17.577999114990234,,,0.838,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-201101418,206.954807,-2.369767,6.544,B,2.7637,1.1286,0.9786,18.17300033569336,17.339000701904297,,,0.834,CatWISE2020,,,,,,,23.722000122070312,23.38800048828125,22.613000869750977,21.92099952697754,21.035999298095703,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
616093910292234453,213.173858,44.415013,6.543,B,2.9658,1.1597,0.8518,18.974000930786133,17.968000411987305,,,1.006,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-231017178,141.782831,-3.687542,6.541,B,3.0129,1.0334,0.838,18.402000427246097,17.091999053955078,,,1.31,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-239104221,227.482287,51.480803,6.54,B,3.2273,0.5129,1.0804,17.413000106811523,16.586000442504883,12.746000289916992,9.093000411987305,0.827,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-113977377,22.7235,27.865417,6.539,B,2.9567,1.9212,0.2179,18.39299964904785,17.214000701904297,,,1.179,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-241181055,116.464636,43.824943,6.535,B,2.9591,1.3659,0.7883,17.284000396728516,16.319000244140625,12.586000442504885,8.927000045776367,0.965,AllWISE,,,,,,,26.163000106811523,22.801000595092773,21.55299949645996,20.60199928283691,20.135000228881836,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-109344446,347.797937,3.633577,6.534,B,2.703,0.281,1.8054,17.957000732421875,17.07200050354004,,,0.885,CatWISE2020,,,,,,,21.78300094604492,21.73200035095215,21.108999252319336,20.667999267578125,19.954999923706055,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-22341380,352.596245,2.568624,6.533,B,2.6929,0.271,1.7983,18.08300018310547,17.020999908447266,,,1.062,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-247708127,320.804187,13.63257,6.526,B,3.0396,1.0097,0.7593,17.867000579833984,16.469999313354492,,,1.397,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-201751510,17.784751,-3.749627,6.526,B,2.5711,1.1823,1.2316,18.04400062561035,17.125,,,0.919,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-256662435,127.78861,59.157203,6.525,B,2.9501,1.1914,0.7424,17.839000701904297,17.03700065612793,12.036999702453612,8.970000267028809,0.802,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-255330437,322.823796,-2.661486,6.522,B,2.6975,1.0463,1.0692,18.09600067138672,17.042999267578125,,,1.053,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-209245289,254.362635,38.424481,6.521,B,2.5691,0.8936,1.2496,18.701000213623047,17.621000289916992,,,1.08,CatWISE2020,,,,,,,23.885000228881836,23.288000106811523,22.99099922180176,21.66900062561035,22.530000686645508,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-89564375,11.494454,1.23497,6.52,B,2.865,0.3287,1.6064,18.20599937438965,17.32900047302246,,,0.877,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-25071168,58.923074,-3.966487,6.519,B,2.747,0.2322,1.7786,18.482999801635746,17.424999237060547,,,1.058,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-110857190,40.53823,12.234597,6.518,B,2.6214,0.2138,1.8565,17.724000930786133,16.34600067138672,11.89799976348877,8.437999725341797,1.378,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-86364121,128.316593,3.900375,6.517,B,2.7927,0.2334,1.5278,17.882999420166016,17.02400016784668,,,0.859,CatWISE2020,,,,,,,23.63800048828125,21.01099967956543,20.378999710083008,20.132999420166016,19.993000030517575,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-80774414,318.401538,4.368754,6.517,B,2.5147,0.253,1.9044,17.429000854492188,16.22100067138672,,,1.208,CatWISE2020,,,,,21.035341262817383,0.0,25.274999618530273,22.354999542236328,21.03300094604492,20.37299919128418,20.006999969482425,,0,,,1,1,1,1,QSO_CANDIDATE,BRONZE
-239734519,318.835321,7.911758,6.513,B,2.9829,0.9447,0.8436,18.417999267578125,17.23200035095215,,,1.186,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-26714121,235.118941,-0.471351,6.511,B,2.6097,0.2993,1.9256,18.731000900268555,17.608999252319336,,,1.122,CatWISE2020,,,,,,,22.09199905395508,22.125999450683594,22.61199951171875,19.524999618530273,20.27300071716309,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-202091403,235.703598,12.186782,6.509,B,2.6333,0.2598,1.8914,18.07200050354004,16.996000289916992,,,1.076,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-103111286,64.398984,-1.886016,6.509,B,2.4601,0.1935,1.9304,16.524999618530273,15.390999794006348,,,1.134,CatWISE2020,0.0968,0.8737999796867371,0.444,0.758,20.65728759765625,0.0,,,,,,,0,,,1,1,0,1,QSO_CANDIDATE,BRONZE
-206701149,30.539604,-2.307055,6.507,B,2.9233,1.2047,0.9308,18.36400032043457,17.312000274658203,,,1.052,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-205041373,293.199838,64.305867,6.497,B,2.8857,1.0974,0.9891,18.875999450683594,17.924999237060547,,,0.951,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-241243126,18.91126,16.043847,6.49,B,2.9253,1.1294,0.839,16.79599952697754,15.916999816894531,12.135000228881836,8.753999710083008,0.879,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-262452070,155.92973,-1.067968,6.49,B,2.9474,1.3501,0.778,18.30900001525879,17.500999450683594,,,0.808,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-45525052,250.700589,5.503679,6.489,B,2.7833,1.7993,0.4557,17.78700065612793,16.913000106811523,,,0.874,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-208931483,265.525263,43.523678,6.487,B,2.7296,1.0368,1.1466,18.9060001373291,16.80699920654297,12.888999938964844,9.380000114440918,2.099,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-81084025,338.815305,1.252183,6.486,B,2.8762,0.2284,1.5138,18.211999893188477,17.020000457763672,,,1.192,CatWISE2020,,,,,,,21.586000442504883,24.833999633789062,24.583999633789062,23.874000549316406,23.141000747680664,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-15814221,180.658278,-4.823418,6.486,B,2.3183,0.3355,2.1596,17.76099967956543,16.485000610351562,,,1.276,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-209016373,261.545939,50.893369,6.486,B,2.4343,1.0623,1.3315,18.424999237060547,17.452999114990234,13.187000274658203,9.446999549865724,0.972,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-213124414,102.094019,62.595859,6.48,B,2.8274,1.1047,0.8017,18.363000869750977,17.525999069213867,,,0.837,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-208610375,328.712294,-5.768483,6.478,B,2.9224,1.0161,1.0013,17.764999389648438,16.96299934387207,,,0.802,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-260168437,139.2463,64.977537,6.476,B,2.9695,1.1319,0.7207,17.882999420166016,17.04800033569336,,,0.835,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-237980211,192.258513,65.364586,6.475,B,2.9477,1.1339,0.8398,16.530000686645508,15.725000381469728,12.859000205993652,9.020999908447266,0.805,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-208301259,319.964692,-1.478581,6.475,B,2.7037,1.0541,1.0817,18.524999618530273,17.356000900268555,,,1.169,CatWISE2020,,,,,,,25.551000595092773,25.63999938964844,24.28300094604492,22.197999954223633,23.60300064086914,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-93554258,346.58864,-1.289612,6.47,B,2.8716,0.2095,1.6434,17.054000854492188,16.099000930786133,12.380000114440918,8.383000373840332,0.955,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-13078494,348.434926,30.116987,6.47,B,2.652,0.218,1.8591,17.999000549316406,16.78700065612793,,,1.212,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-205957103,177.981017,56.135861,6.467,B,2.9288,1.1919,0.8681,17.231000900268555,16.240999221801758,12.737000465393066,8.901000022888184,0.99,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-239368278,21.713463,27.87682,6.464,B,2.9706,0.6136,1.2104,17.746999740600586,16.694000244140625,,,1.053,CatWISE2020,,,,,,,24.14800071716309,25.753000259399418,25.104999542236328,22.423999786376953,23.270999908447266,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-11544366,2.604447,-2.121903,6.461,B,2.6455,0.1625,1.8208,17.632999420166016,16.78700065612793,12.321999549865724,8.652000427246094,0.846,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-16764446,41.850758,0.984091,6.456,B,2.7235,0.2127,1.8189,18.0049991607666,17.100000381469727,,,0.905,CatWISE2020,,,,,,,26.461999893188477,24.663999557495117,24.829999923706055,25.33799934387207,19.770000457763672,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-256496156,101.302762,57.349889,6.452,B,2.9833,1.1901,0.8813,17.85099983215332,16.992000579833984,12.112000465393066,8.496999740600586,0.859,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-256662523,127.508964,58.988173,6.451,B,2.9307,1.296,0.6566,17.415000915527344,16.38599967956543,12.277999877929688,8.602999687194824,1.029,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
